route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
171,FEB19-Saturday-71-FEB19-0000010-,8239051,"171 PCH TO CABRILLO",0,864499,1710156
171,FEB19-Saturday-71-FEB19-0000010-,8239052,"171 PCH TO CABRILLO",0,864501,1710156
171,FEB19-Saturday-71-FEB19-0000010-,8239053,"171 PCH TO CABRILLO",0,864500,1710156
171,FEB19-Saturday-71-FEB19-0000010-,8239054,"171 PCH TO CABRILLO",0,864499,1710156
171,FEB19-Saturday-71-FEB19-0000010-,8239055,"171 PCH TO CABRILLO",0,864501,1710156
171,FEB19-Saturday-71-FEB19-0000010-,8239056,"171 PCH TO CABRILLO",0,864500,1710156
171,FEB19-Saturday-71-FEB19-0000010-,8239057,"171 PCH TO CABRILLO",0,864499,1710156
171,FEB19-Saturday-71-FEB19-0000010-,8239058,"171 PCH TO CABRILLO",0,864501,1710156
171,FEB19-Saturday-71-FEB19-0000010-,8239059,"171 PCH TO CABRILLO",0,864500,1710156
171,FEB19-Saturday-71-FEB19-0000010-,8239060,"171 PCH TO CABRILLO",0,864499,1710156
171,FEB19-Saturday-71-FEB19-0000010-,8239061,"171 PCH TO CABRILLO",0,864501,1710156
171,FEB19-Saturday-71-FEB19-0000010-,8239062,"171 PCH TO CABRILLO",0,864500,1710156
171,FEB19-Saturday-71-FEB19-0000010-,8239063,"171 PCH TO CABRILLO",0,864499,1710156
171,FEB19-Saturday-71-FEB19-0000010-,8239064,"171 PCH TO CABRILLO",0,864501,1710156
171,FEB19-Saturday-71-FEB19-0000010-,8239065,"171 PCH TO CABRILLO",0,864500,1710156
171,FEB19-Saturday-71-FEB19-0000010-,8239066,"171 PCH TO CABRILLO",0,864499,1710156
171,FEB19-Saturday-71-FEB19-0000010-,8239067,"171 PCH TO CABRILLO",0,864500,1710156
171,FEB19-Saturday-71-FEB19-0000010-,8239068,"171 PCH TO SEAL BEACH",1,864500,1710155
171,FEB19-Saturday-71-FEB19-0000010-,8239069,"171 PCH TO SEAL BEACH",1,864499,1710155
171,FEB19-Saturday-71-FEB19-0000010-,8239070,"171 PCH TO SEAL BEACH",1,864501,1710155
171,FEB19-Saturday-71-FEB19-0000010-,8239071,"171 PCH TO SEAL BEACH",1,864500,1710155
171,FEB19-Saturday-71-FEB19-0000010-,8239072,"171 PCH TO SEAL BEACH",1,864499,1710155
171,FEB19-Saturday-71-FEB19-0000010-,8239073,"171 PCH TO SEAL BEACH",1,864501,1710155
171,FEB19-Saturday-71-FEB19-0000010-,8239074,"171 PCH TO SEAL BEACH",1,864500,1710155
171,FEB19-Saturday-71-FEB19-0000010-,8239075,"171 PCH TO SEAL BEACH",1,864499,1710155
171,FEB19-Saturday-71-FEB19-0000010-,8239076,"171 PCH TO SEAL BEACH",1,864501,1710155
171,FEB19-Saturday-71-FEB19-0000010-,8239077,"171 PCH TO SEAL BEACH",1,864500,1710155
171,FEB19-Saturday-71-FEB19-0000010-,8239078,"171 PCH TO SEAL BEACH",1,864499,1710155
171,FEB19-Saturday-71-FEB19-0000010-,8239079,"171 PCH TO SEAL BEACH",1,864501,1710155
171,FEB19-Saturday-71-FEB19-0000010-,8239080,"171 PCH TO SEAL BEACH",1,864500,1710155
171,FEB19-Saturday-71-FEB19-0000010-,8239081,"171 PCH TO SEAL BEACH",1,864499,1710155
171,FEB19-Saturday-71-FEB19-0000010-,8239082,"171 PCH TO SEAL BEACH",1,864501,1710155
171,FEB19-Saturday-71-FEB19-0000010-,8239083,"171 PCH TO SEAL BEACH",1,864500,1710155
191,FEB19-Saturday-71-FEB19-0000010-,8239084,"191 SANTA FE TO DOWNTOWN",0,864506,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239085,"191 SANTA FE TO DOWNTOWN",0,864503,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239086,"191 DEL AMO TO CHERRY",1,864505,1910238
191,FEB19-Saturday-71-FEB19-0000010-,8239087,"191 SANTA FE TO DOWNTOWN",0,864508,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239088,"191 SANTA FE TO DOWNTOWN",0,864504,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239089,"191 SANTA FE TO DOWNTOWN",0,864507,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239090,"191 SANTA FE TO DOWNTOWN",0,864503,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239091,"191 SANTA FE TO DOWNTOWN",0,864510,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239092,"191 SANTA FE TO DOWNTOWN",0,864502,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239093,"191 SANTA FE TO DOWNTOWN",0,864506,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239094,"191 SANTA FE TO DOWNTOWN",0,864509,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239095,"191 SANTA FE TO DOWNTOWN",0,864505,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239096,"191 SANTA FE TO DOWNTOWN",0,864508,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239097,"191 SANTA FE TO DOWNTOWN",0,864504,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239098,"191 SANTA FE TO DOWNTOWN",0,864507,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239099,"191 SANTA FE TO DOWNTOWN",0,864503,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239100,"191 SANTA FE TO DOWNTOWN",0,864510,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239101,"191 SANTA FE TO DOWNTOWN",0,864502,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239102,"191 SANTA FE TO DOWNTOWN",0,864506,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239103,"191 SANTA FE TO DOWNTOWN",0,864509,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239104,"191 SANTA FE TO DOWNTOWN",0,864505,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239105,"191 SANTA FE TO DOWNTOWN",0,864508,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239106,"191 SANTA FE TO DOWNTOWN",0,864504,1910248
191,FEB19-Saturday-71-FEB19-0000010-,8239107,"191 SANTA FE TO DOWNTOWN",0,864502,1910251
191,FEB19-Saturday-71-FEB19-0000010-,8239108,"191 DEL AMO TO CHERRY",1,864502,1910238
191,FEB19-Saturday-71-FEB19-0000010-,8239109,"191 DEL AMO TO LAKEWOOD BLVD",1,864505,1910240
191,FEB19-Saturday-71-FEB19-0000010-,8239110,"191 DEL AMO TO BLOOMFIELD",1,864506,1910230
191,FEB19-Saturday-71-FEB19-0000010-,8239111,"191 SANTA FE TO DOWNTOWN",0,864505,1910253
191,FEB19-Saturday-71-FEB19-0000010-,8239112,"191 SANTA FE TO DOWNTOWN",0,864502,1910253
191,FEB19-Saturday-71-FEB19-0000010-,8239113,"191 SANTA FE TO DOWNTOWN",0,864505,1910253
192,FEB19-Saturday-71-FEB19-0000010-,8239114,"192 SOUTH ST TO CHERRY AVE",1,864504,1920135
191,FEB19-Saturday-71-FEB19-0000010-,8239115,"191 DEL AMO TO LAKEWOOD BLVD",1,864502,1910240
192,FEB19-Saturday-71-FEB19-0000010-,8239116,"192 SOUTH ST TO CERRITOS",1,864510,1920133
192,FEB19-Saturday-71-FEB19-0000010-,8239117,"192 SOUTH ST TO CERRITOS",1,864507,1920133
191,FEB19-Saturday-71-FEB19-0000010-,8239118,"191 DEL AMO TO LAKEWOOD BLVD",1,864505,1910240
192,FEB19-Saturday-71-FEB19-0000010-,8239119,"192 SOUTH ST TO CERRITOS",1,864503,1920133
191,FEB19-Saturday-71-FEB19-0000010-,8239120,"191 DEL AMO TO BLOOMFIELD",1,864509,1910230
191,FEB19-Saturday-71-FEB19-0000010-,8239121,"191 DEL AMO TO LAKEWOOD BLVD",1,864507,1910240
192,FEB19-Saturday-71-FEB19-0000010-,8239122,"192 SOUTH ST TO CERRITOS",1,864506,1920133
191,FEB19-Saturday-71-FEB19-0000010-,8239123,"191 DEL AMO TO BLOOMFIELD",1,864504,1910230
192,FEB19-Saturday-71-FEB19-0000010-,8239124,"192 SANTA FE TO DOWNTOWN",0,864507,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239125,"192 SOUTH ST TO CERRITOS",1,864502,1920133
192,FEB19-Saturday-71-FEB19-0000010-,8239126,"192 SANTA FE TO DOWNTOWN",0,864505,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239127,"192 SANTA FE TO DOWNTOWN",0,864502,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239128,"192 SANTA FE TO DOWNTOWN",0,864506,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239129,"192 SANTA FE TO DOWNTOWN",0,864509,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239130,"192 SANTA FE TO DOWNTOWN",0,864505,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239131,"192 SANTA FE TO DOWNTOWN",0,864508,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239132,"192 SANTA FE TO DOWNTOWN",0,864504,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239133,"192 SANTA FE TO DOWNTOWN",0,864507,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239134,"192 SANTA FE TO DOWNTOWN",0,864503,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239135,"192 SANTA FE TO DOWNTOWN",0,864510,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239136,"192 SANTA FE TO DOWNTOWN",0,864502,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239137,"192 SANTA FE TO DOWNTOWN",0,864506,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239138,"192 SANTA FE TO DOWNTOWN",0,864509,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239139,"192 SANTA FE TO DOWNTOWN",0,864505,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239140,"192 SANTA FE TO DOWNTOWN",0,864508,1920136
191,FEB19-Saturday-71-FEB19-0000010-,8239141,"191 DEL AMO TO BLOOMFIELD",1,864508,1910230
192,FEB19-Saturday-71-FEB19-0000010-,8239142,"192 SANTA FE TO DOWNTOWN",0,864504,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239143,"192 SANTA FE TO DOWNTOWN",0,864507,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239144,"192 SANTA FE TO DOWNTOWN",0,864503,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239145,"192 SANTA FE TO DOWNTOWN",0,864510,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239146,"192 SANTA FE TO DOWNTOWN",0,864502,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239147,"192 SANTA FE TO DOWNTOWN",0,864506,1920136
192,FEB19-Saturday-71-FEB19-0000010-,8239148,"192 SOUTH ST TO CERRITOS",1,864510,1920133
191,FEB19-Saturday-71-FEB19-0000010-,8239149,"191 DEL AMO TO BLOOMFIELD",1,864505,1910230
192,FEB19-Saturday-71-FEB19-0000010-,8239150,"192 SANTA FE TO DOWNTOWN",0,864504,1920137
192,FEB19-Saturday-71-FEB19-0000010-,8239151,"192 SOUTH ST TO CERRITOS",1,864503,1920133
192,FEB19-Saturday-71-FEB19-0000010-,8239152,"192 SOUTH ST TO CERRITOS",1,864503,1920133
191,FEB19-Saturday-71-FEB19-0000010-,8239153,"191 DEL AMO TO BLOOMFIELD",1,864505,1910230
192,FEB19-Saturday-71-FEB19-0000010-,8239154,"192 SOUTH ST TO CERRITOS",1,864502,1920133
191,FEB19-Saturday-71-FEB19-0000010-,8239155,"191 DEL AMO TO BLOOMFIELD",1,864504,1910230
192,FEB19-Saturday-71-FEB19-0000010-,8239156,"192 SOUTH ST TO CERRITOS",1,864506,1920133
191,FEB19-Saturday-71-FEB19-0000010-,8239157,"191 DEL AMO TO BLOOMFIELD",1,864507,1910230
192,FEB19-Saturday-71-FEB19-0000010-,8239158,"192 SOUTH ST TO CERRITOS",1,864509,1920133
191,FEB19-Saturday-71-FEB19-0000010-,8239159,"191 DEL AMO TO BLOOMFIELD",1,864503,1910230
192,FEB19-Saturday-71-FEB19-0000010-,8239160,"192 SOUTH ST TO CERRITOS",1,864505,1920133
191,FEB19-Saturday-71-FEB19-0000010-,8239161,"191 DEL AMO TO BLOOMFIELD",1,864510,1910230
192,FEB19-Saturday-71-FEB19-0000010-,8239162,"192 SOUTH ST TO CERRITOS",1,864508,1920133
191,FEB19-Saturday-71-FEB19-0000010-,8239163,"191 DEL AMO TO BLOOMFIELD",1,864502,1910230
192,FEB19-Saturday-71-FEB19-0000010-,8239164,"192 SOUTH ST TO CERRITOS",1,864504,1920133
191,FEB19-Saturday-71-FEB19-0000010-,8239165,"191 DEL AMO TO BLOOMFIELD",1,864506,1910230
192,FEB19-Saturday-71-FEB19-0000010-,8239166,"192 SOUTH ST TO CERRITOS",1,864507,1920133
191,FEB19-Saturday-71-FEB19-0000010-,8239167,"191 DEL AMO TO BLOOMFIELD",1,864509,1910230
192,FEB19-Saturday-71-FEB19-0000010-,8239168,"192 SOUTH ST TO CERRITOS",1,864503,1920133
191,FEB19-Saturday-71-FEB19-0000010-,8239169,"191 DEL AMO TO BLOOMFIELD",1,864505,1910230
192,FEB19-Saturday-71-FEB19-0000010-,8239170,"192 SOUTH ST TO CERRITOS",1,864510,1920133
191,FEB19-Saturday-71-FEB19-0000010-,8239171,"191 DEL AMO TO BLOOMFIELD",1,864508,1910230
192,FEB19-Saturday-71-FEB19-0000010-,8239172,"192 SOUTH ST TO CERRITOS",1,864502,1920133
191,FEB19-Saturday-71-FEB19-0000010-,8239173,"191 DEL AMO TO BLOOMFIELD",1,864504,1910230
192,FEB19-Saturday-71-FEB19-0000010-,8239174,"192 SOUTH ST TO CERRITOS",1,864506,1920133
191,FEB19-Saturday-71-FEB19-0000010-,8239175,"191 DEL AMO TO BLOOMFIELD",1,864507,1910230
192,FEB19-Saturday-71-FEB19-0000010-,8239176,"192 SOUTH ST TO CERRITOS",1,864509,1920133
191,FEB19-Saturday-71-FEB19-0000010-,8239177,"191 DEL AMO TO BLOOMFIELD",1,864503,1910230
192,FEB19-Saturday-71-FEB19-0000010-,8239178,"192 SOUTH ST TO CERRITOS",1,864505,1920133
191,FEB19-Saturday-71-FEB19-0000010-,8239179,"191 DEL AMO TO BLOOMFIELD",1,864510,1910230
192,FEB19-Saturday-71-FEB19-0000010-,8239180,"192 SOUTH ST TO CERRITOS",1,864508,1920133
191,FEB19-Saturday-71-FEB19-0000010-,8239181,"191 DEL AMO TO BLOOMFIELD",1,864502,1910230
192,FEB19-Saturday-71-FEB19-0000010-,8239182,"192 SOUTH ST TO CERRITOS",1,864504,1920133
172,FEB19-Saturday-71-FEB19-0000010-,8239183,"172 PALO VERDE TO DOWNTOWN",0,864544,1720080
173,FEB19-Saturday-71-FEB19-0000010-,8239184,"173 STUDEBAKER TO DOWNTOWN",0,864542,1730111
172,FEB19-Saturday-71-FEB19-0000010-,8239185,"172 PALO VERDE TO DOWNTOWN",0,864541,1720080
173,FEB19-Saturday-71-FEB19-0000010-,8239186,"173 STUDEBAKER TO DOWNTOWN",0,864543,1730111
172,FEB19-Saturday-71-FEB19-0000010-,8239187,"172 PALO VERDE TO DOWNTOWN",0,864547,1720080
173,FEB19-Saturday-71-FEB19-0000010-,8239188,"173 STUDEBAKER TO DOWNTOWN",0,864545,1730111
172,FEB19-Saturday-71-FEB19-0000010-,8239189,"172 PALO VERDE TO DOWNTOWN",0,864546,1720080
173,FEB19-Saturday-71-FEB19-0000010-,8239190,"173 STUDEBAKER TO DOWNTOWN",0,864548,1730111
172,FEB19-Saturday-71-FEB19-0000010-,8239191,"172 PALO VERDE TO DOWNTOWN",0,864544,1720080
173,FEB19-Saturday-71-FEB19-0000010-,8239192,"173 STUDEBAKER TO DOWNTOWN",0,864549,1730111
172,FEB19-Saturday-71-FEB19-0000010-,8239193,"172 PALO VERDE TO DOWNTOWN",0,864542,1720080
173,FEB19-Saturday-71-FEB19-0000010-,8239194,"173 STUDEBAKER TO DOWNTOWN",0,864541,1730111
172,FEB19-Saturday-71-FEB19-0000010-,8239195,"172 PALO VERDE TO DOWNTOWN",0,864543,1720080
173,FEB19-Saturday-71-FEB19-0000010-,8239196,"173 STUDEBAKER TO DOWNTOWN",0,864547,1730111
172,FEB19-Saturday-71-FEB19-0000010-,8239197,"172 PALO VERDE TO DOWNTOWN",0,864550,1720080
173,FEB19-Saturday-71-FEB19-0000010-,8239198,"173 STUDEBAKER TO DOWNTOWN",0,864545,1730111
172,FEB19-Saturday-71-FEB19-0000010-,8239199,"172 PALO VERDE TO DOWNTOWN",0,864546,1720080
173,FEB19-Saturday-71-FEB19-0000010-,8239200,"173 STUDEBAKER TO DOWNTOWN",0,864548,1730111
172,FEB19-Saturday-71-FEB19-0000010-,8239201,"172 PALO VERDE TO DOWNTOWN",0,864544,1720080
173,FEB19-Saturday-71-FEB19-0000010-,8239202,"173 STUDEBAKER TO DOWNTOWN",0,864549,1730111
172,FEB19-Saturday-71-FEB19-0000010-,8239203,"172 PALO VERDE TO DOWNTOWN",0,864542,1720080
173,FEB19-Saturday-71-FEB19-0000010-,8239204,"173 STUDEBAKER TO DOWNTOWN",0,864541,1730111
172,FEB19-Saturday-71-FEB19-0000010-,8239205,"172 PALO VERDE TO DOWNTOWN",0,864543,1720080
173,FEB19-Saturday-71-FEB19-0000010-,8239206,"173 STUDEBAKER TO DOWNTOWN",0,864547,1730111
172,FEB19-Saturday-71-FEB19-0000010-,8239207,"172 PALO VERDE TO DOWNTOWN",0,864550,1720080
173,FEB19-Saturday-71-FEB19-0000010-,8239208,"173 STUDEBAKER TO DOWNTOWN",0,864545,1730111
172,FEB19-Saturday-71-FEB19-0000010-,8239209,"172 PALO VERDE TO DOWNTOWN",0,864546,1720080
173,FEB19-Saturday-71-FEB19-0000010-,8239210,"173 STUDEBAKER TO DOWNTOWN",0,864548,1730111
172,FEB19-Saturday-71-FEB19-0000010-,8239211,"172 PALO VERDE TO DOWNTOWN",0,864544,1720080
173,FEB19-Saturday-71-FEB19-0000010-,8239212,"173 STUDEBAKER TO DOWNTOWN",0,864549,1730111
172,FEB19-Saturday-71-FEB19-0000010-,8239213,"172 PALO VERDE TO DOWNTOWN",0,864542,1720080
173,FEB19-Saturday-71-FEB19-0000010-,8239214,"173 STUDEBAKER TO DOWNTOWN",0,864541,1730111
172,FEB19-Saturday-71-FEB19-0000010-,8239215,"172 PALO VERDE TO DOWNTOWN",0,864543,1720080
173,FEB19-Saturday-71-FEB19-0000010-,8239216,"173 STUDEBAKER TO DOWNTOWN",0,864547,1730111
172,FEB19-Saturday-71-FEB19-0000010-,8239217,"172 PALO VERDE TO DOWNTOWN",0,864545,1720080
173,FEB19-Saturday-71-FEB19-0000010-,8239218,"173 STUDEBAKER TO DOWNTOWN",0,864546,1730111
172,FEB19-Saturday-71-FEB19-0000010-,8239219,"172 PALO VERDE TO DOWNTOWN",0,864544,1720080
173,FEB19-Saturday-71-FEB19-0000010-,8239220,"173 STUDEBAKER TO DOWNTOWN",0,864549,1730111
173,FEB19-Saturday-71-FEB19-0000010-,8239221,"173 STUDEBAKER TO DOWNTOWN",0,864542,1730111
173,FEB19-Saturday-71-FEB19-0000010-,8239222,"173 STUDEBAKER TO DOWNTOWN",0,864547,1730111
173,FEB19-Saturday-71-FEB19-0000010-,8239223,"173 STUDEBAKER TO DOWNTOWN",0,864545,1730111
173,FEB19-Saturday-71-FEB19-0000010-,8239224,"173 STUDEBAKER TO DOWNTOWN",0,864544,1730111
173,FEB19-Saturday-71-FEB19-0000010-,8239225,"173 STUDEBAKER TO NORWALK STA",1,864542,1730113
174,FEB19-Saturday-71-FEB19-0000010-,8239226,"174 PCH TO DOWNTOWN",0,864541,1740029
174,FEB19-Saturday-71-FEB19-0000010-,8239227,"174 PCH TO DOWNTOWN",0,864543,1740029
174,FEB19-Saturday-71-FEB19-0000010-,8239228,"174 PCH TO DOWNTOWN",0,864545,1740029
174,FEB19-Saturday-71-FEB19-0000010-,8239229,"174 PCH TO DOWNTOWN",0,864546,1740029
173,FEB19-Saturday-71-FEB19-0000010-,8239230,"173 STUDEBAKER TO NORWALK STA",1,864541,1730110
172,FEB19-Saturday-71-FEB19-0000010-,8239231,"172 PALO VERDE TO NORWALK STA",1,864543,1720081
173,FEB19-Saturday-71-FEB19-0000010-,8239232,"173 STUDEBAKER TO NORWALK STA",1,864545,1730110
172,FEB19-Saturday-71-FEB19-0000010-,8239233,"172 PALO VERDE TO NORWALK STA",1,864546,1720081
173,FEB19-Saturday-71-FEB19-0000010-,8239234,"173 STUDEBAKER TO NORWALK STA",1,864544,1730110
172,FEB19-Saturday-71-FEB19-0000010-,8239235,"172 PALO VERDE TO NORWALK STA",1,864542,1720081
173,FEB19-Saturday-71-FEB19-0000010-,8239236,"173 STUDEBAKER TO NORWALK STA",1,864541,1730110
172,FEB19-Saturday-71-FEB19-0000010-,8239237,"172 PALO VERDE TO NORWALK STA",1,864543,1720081
173,FEB19-Saturday-71-FEB19-0000010-,8239238,"173 STUDEBAKER TO NORWALK STA",1,864547,1730110
172,FEB19-Saturday-71-FEB19-0000010-,8239239,"172 PALO VERDE TO NORWALK STA",1,864545,1720081
173,FEB19-Saturday-71-FEB19-0000010-,8239240,"173 STUDEBAKER TO NORWALK STA",1,864546,1730110
172,FEB19-Saturday-71-FEB19-0000010-,8239241,"172 PALO VERDE TO NORWALK STA",1,864548,1720081
173,FEB19-Saturday-71-FEB19-0000010-,8239242,"173 STUDEBAKER TO NORWALK STA",1,864544,1730110
172,FEB19-Saturday-71-FEB19-0000010-,8239243,"172 PALO VERDE TO NORWALK STA",1,864549,1720081
173,FEB19-Saturday-71-FEB19-0000010-,8239244,"173 STUDEBAKER TO NORWALK STA",1,864542,1730110
172,FEB19-Saturday-71-FEB19-0000010-,8239245,"172 PALO VERDE TO NORWALK STA",1,864541,1720081
173,FEB19-Saturday-71-FEB19-0000010-,8239246,"173 STUDEBAKER TO NORWALK STA",1,864543,1730110
172,FEB19-Saturday-71-FEB19-0000010-,8239247,"172 PALO VERDE TO NORWALK STA",1,864547,1720081
173,FEB19-Saturday-71-FEB19-0000010-,8239248,"173 STUDEBAKER TO NORWALK STA",1,864550,1730110
172,FEB19-Saturday-71-FEB19-0000010-,8239249,"172 PALO VERDE TO NORWALK STA",1,864545,1720081
173,FEB19-Saturday-71-FEB19-0000010-,8239250,"173 STUDEBAKER TO NORWALK STA",1,864546,1730110
172,FEB19-Saturday-71-FEB19-0000010-,8239251,"172 PALO VERDE TO NORWALK STA",1,864548,1720081
173,FEB19-Saturday-71-FEB19-0000010-,8239252,"173 STUDEBAKER TO NORWALK STA",1,864544,1730110
172,FEB19-Saturday-71-FEB19-0000010-,8239253,"172 PALO VERDE TO NORWALK STA",1,864549,1720081
173,FEB19-Saturday-71-FEB19-0000010-,8239254,"173 STUDEBAKER TO NORWALK STA",1,864542,1730110
172,FEB19-Saturday-71-FEB19-0000010-,8239255,"172 PALO VERDE TO NORWALK STA",1,864541,1720081
173,FEB19-Saturday-71-FEB19-0000010-,8239256,"173 STUDEBAKER TO NORWALK STA",1,864543,1730110
172,FEB19-Saturday-71-FEB19-0000010-,8239257,"172 PALO VERDE TO NORWALK STA",1,864547,1720081
173,FEB19-Saturday-71-FEB19-0000010-,8239258,"173 STUDEBAKER TO NORWALK STA",1,864550,1730110
172,FEB19-Saturday-71-FEB19-0000010-,8239259,"172 PALO VERDE TO NORWALK STA",1,864545,1720081
173,FEB19-Saturday-71-FEB19-0000010-,8239260,"173 STUDEBAKER TO NORWALK STA",1,864546,1730110
172,FEB19-Saturday-71-FEB19-0000010-,8239261,"172 PALO VERDE TO NORWALK STA",1,864548,1720081
173,FEB19-Saturday-71-FEB19-0000010-,8239262,"173 STUDEBAKER TO NORWALK STA",1,864544,1730110
172,FEB19-Saturday-71-FEB19-0000010-,8239263,"172 PALO VERDE TO NORWALK STA",1,864549,1720081
173,FEB19-Saturday-71-FEB19-0000010-,8239264,"173 STUDEBAKER TO NORWALK STA",1,864542,1730110
173,FEB19-Saturday-71-FEB19-0000010-,8239265,"173 STUDEBAKER TO NORWALK STA",1,864541,1730110
172,FEB19-Saturday-71-FEB19-0000010-,8239266,"172 PALO VERDE TO NORWALK STA",1,864547,1720081
173,FEB19-Saturday-71-FEB19-0000010-,8239267,"173 STUDEBAKER TO NORWALK STA",1,864545,1730110
174,FEB19-Saturday-71-FEB19-0000010-,8239268,"174 PCH TO XIMENO",1,864546,1740028
173,FEB19-Saturday-71-FEB19-0000010-,8239269,"173 STUDEBAKER TO NORWALK STA",1,864544,1730110
174,FEB19-Saturday-71-FEB19-0000010-,8239270,"174 PCH TO XIMENO",1,864549,1740028
174,FEB19-Saturday-71-FEB19-0000010-,8239271,"174 PCH TO XIMENO",1,864542,1740028
174,FEB19-Saturday-71-FEB19-0000010-,8239272,"174 PCH TO XIMENO",1,864545,1740028
174,FEB19-Saturday-71-FEB19-0000010-,8239273,"174 PCH TO XIMENO",1,864544,1740028
112,FEB19-Saturday-71-FEB19-0000010-,8239274,"112 BDWY-CLARK TO SOUTH ST VIA LAKEWOOD",1,864511,1120044
111,FEB19-Saturday-71-FEB19-0000010-,8239275,"111 BDWY-LKWD TO SOUTH ST VIA LAKEWOOD M",1,864514,1110075
111,FEB19-Saturday-71-FEB19-0000010-,8239276,"111 BDWY-LKWD TO WILLOW ONLY",1,864514,1110078
111,FEB19-Saturday-71-FEB19-0000010-,8239277,"111 BDWY-LKWD TO WILLOW ONLY",1,864513,1110078
111,FEB19-Saturday-71-FEB19-0000010-,8239278,"111 BDWY-LKWD TO SOUTH ST VIA LAKEWOOD M",1,864514,1110075
111,FEB19-Saturday-71-FEB19-0000010-,8239279,"111 LKWD-BDWY TO DOWNTOWN",0,864511,1110077
111,FEB19-Saturday-71-FEB19-0000010-,8239280,"111 LKWD-BDWY TO DOWNTOWN",0,864514,1110074
112,FEB19-Saturday-71-FEB19-0000010-,8239281,"112 CLARK-BDWY TO DOWNTOWN",0,864597,1120043
111,FEB19-Saturday-71-FEB19-0000010-,8239282,"111 LKWD-BDWY TO DOWNTOWN",0,864511,1110074
112,FEB19-Saturday-71-FEB19-0000010-,8239283,"112 CLARK-BDWY TO DOWNTOWN",0,864512,1120043
111,FEB19-Saturday-71-FEB19-0000010-,8239284,"111 LKWD-BDWY TO DOWNTOWN",0,864514,1110074
112,FEB19-Saturday-71-FEB19-0000010-,8239285,"112 CLARK-BDWY TO DOWNTOWN",0,864597,1120043
111,FEB19-Saturday-71-FEB19-0000010-,8239286,"111 LKWD-BDWY TO DOWNTOWN",0,864511,1110074
112,FEB19-Saturday-71-FEB19-0000010-,8239287,"112 CLARK-BDWY TO DOWNTOWN",0,864512,1120043
111,FEB19-Saturday-71-FEB19-0000010-,8239288,"111 LKWD-BDWY TO DOWNTOWN",0,864514,1110074
112,FEB19-Saturday-71-FEB19-0000010-,8239289,"112 CLARK-BDWY TO DOWNTOWN",0,864597,1120043
111,FEB19-Saturday-71-FEB19-0000010-,8239290,"111 LKWD-BDWY TO DOWNTOWN",0,864513,1110074
112,FEB19-Saturday-71-FEB19-0000010-,8239291,"112 CLARK-BDWY TO DOWNTOWN",0,864511,1120043
111,FEB19-Saturday-71-FEB19-0000010-,8239292,"111 LKWD-BDWY TO DOWNTOWN",0,864512,1110074
112,FEB19-Saturday-71-FEB19-0000010-,8239293,"112 CLARK-BDWY TO DOWNTOWN",0,864514,1120043
111,FEB19-Saturday-71-FEB19-0000010-,8239294,"111 LKWD-BDWY TO DOWNTOWN",0,864597,1110074
